"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_source.label"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2018",26.214,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2018",33.373,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2018",25.326,,"Repository: ILO-STATISTICS - Micro data processing"
"Madagascar","HS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2018",5.159,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2019",3.522,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2019",2.135,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2019",4.428,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2019",5.684,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2019",5.085,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2019",2.838,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2019",6.421,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2019",8.694,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2019",1.87,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2019",1.394,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2019",2.331,,"Repository: ILO-STATISTICS - Micro data processing"
"Mexico","CLS - National Occupation and Employment Survey, Child labour module","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2019",2.469,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2019",9.13,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2019",15.596,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2019",3.49,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2019",11.147,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2019",18.532,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2019",5.932,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2019",6.758,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2019",12.083,,"Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"North Macedonia","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2019",,"Unreliable","Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2018",17.259,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2018",14.407,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2018",19.133,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2018",20.161,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2018",15.171,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2018",8.71,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2017",11.778,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2017",7.081,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2017",24.734,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2017",13.874,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2017",13.799,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2017",7.985,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2017",27.645,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2017",18.991,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-17","2017",9.524,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): '5-11","2017",6.079,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2017",21.405,,"Repository: ILO-STATISTICS - Micro data processing"
"Mali","LFS - Continous Household Employment Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2017",8.246,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2019",1.148,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2019",7.005,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 12-14","2019",1.332,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): 15-17","2019",7.575,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 12-14","2019",0.972,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Female","Age (Child labour bands): 15-17","2019",6.447,,"Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-17","2015",8.118,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): '5-11","2015",0.332,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 12-14","2015",9.389,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Total","Age (Child labour bands): 15-17","2015",26.733,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-17","2015",8.713,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
"Myanmar","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)","Sex: Male","Age (Child labour bands): '5-11","2015",0.255,"Break in series","Repository: ILO-STATISTICS - Micro data processing"
