Tags,Countries,Name,Quality checked,FileNumer,Selected for,ICVAC Category,Data provider,Notes,GenderDisaggregation,ThemeExcel,Source name,Level2,Formats,StatisticalUnit,AgeDisaggregation,DataType,Link,Aggregated indicator for comparative analysis,_autonumber,Count coverage,ID,Provider,Source,Category,Level_2,Country,Aggregation,ISO3,ICVAC code,Notes category,if composite
"['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2007', '2008', '2009', '2010', '2011', '2012', '2013', '2014']","['reca5LhwpMPGObRok', 'recA6MMaVV5a6FPai', 'rec9MEnT9ARANCrpx', 'recALAGkSiKf3nBjb', 'recPIePM0Wn1Cw0ML', 'rec9rMUxs3VetD9r8', 'rectXemHhITSmpRLO', 'recuZ4np04sXJsqs9', 'recq1VbVMxXnR6Ugk', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recD7yEZsLX0AeQCY', 'recyl5TBJ0fk8pyIO', 'recUHIcpHQHfuiEJk', 'rect7um7Tj1pktlut', 'recbh54f7AyTjR7B2', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recq1T1XlSuSitU5F', 'rec9uOmoTB0Jqgd0U', 'recGkCDST8vV2LlZs', 'recmyTZBUonLVvvpR', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recFDmEvbCIjl9X3Y', 'recFr9YIVx1EQyFUX', 'rec2w8ZIOtYRHHmhw', 'recpipBmt2yDyF6YY', 'recqmdCV5QDHexCX2', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recIk7aBuMBN98eKt', 'recKo7MyQkGLwTLh5', 'recnUWgEpQSImampU', 'recHk5JQPgzS0kFtc', 'reclCwMbYWFnsM80B', 'recg4JZtvmJitt8sK', 'recewEvWRKm3rG4qR', 'recHNeQ80wLpeXsgx', 'recy622uRTFQYDLQ2', 'rec8P5Gm8bKJwCRVF', 'recBwqYAOhM5RuE58', 'recV1WB9Q16dQvP0p', 'recCVQVepXIxpRx5U', 'recZslZUm9qXK3tZp', 'recElFOevEgrDnXMb']",Detected trafficking victims,True,86.0,"['Trends', 'Analysis']",['recIF03y4u9mmenxy'],['recbcAaZAGiQcLoYT'],,True,Trafficking,['recJsV0twPOpIlyDn'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Victim'],True,['Administrative'],"<https://dataunodc.un.org/dp-trafficking-persons>
",['recDRvvFaILkzV6Mf'],125,48,'125Detected trafficking victims',UNODC,United Nations Crime Trends Surve y (UN-CTS),Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim","Albania, Armenia, Austria, Belarus, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Holy See, Hungary, Iceland, Ireland, Italy, Kazakhstan, Kyrgyzstan, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Montenegro, Netherlands (Kingdom of the), North Macedonia, Norway, Poland, Portugal, Republic of Moldova, Romania, Russian Federation, San Marino, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Tajikistan, Turkmenistan, Ukraine, United Kingdom of Great Britain and Northern Ireland, Uzbekistan",16 - UNODC - Detected trafficking victims,"['ALB', 'ARM', 'AUT', 'BLR', 'BEL', 'BIH', 'BGR', 'HRV', 'CZE', 'DNK', 'EST', 'FIN', 'FRA', 'DEU', 'GRC', 'VAT', 'HUN', 'ISL', 'IRL', 'ITA', 'KAZ', 'KGZ', 'LVA', 'LIE', 'LTU', 'LUX', 'MLT', 'MNE', 'NLD', 'MKD', 'NOR', 'POL', 'PRT', 'MDA', 'ROU', 'RUS', 'SRB', 'SVK', 'SVN', 'ESP', 'SWE', 'CHE', 'TJK', 'TKM', 'UKR', 'GBR', 'UZB']",[10],,['Human trafficking']
"['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2023', '2022']","['reca5LhwpMPGObRok', 'recA6MMaVV5a6FPai', 'rec9MEnT9ARANCrpx', 'recALAGkSiKf3nBjb', 'recPIePM0Wn1Cw0ML', 'rec9rMUxs3VetD9r8', 'rectXemHhITSmpRLO', 'recuZ4np04sXJsqs9', 'recq1VbVMxXnR6Ugk', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recD7yEZsLX0AeQCY', 'recyl5TBJ0fk8pyIO', 'recUHIcpHQHfuiEJk', 'rect7um7Tj1pktlut', 'recbh54f7AyTjR7B2', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recq1T1XlSuSitU5F', 'rec9uOmoTB0Jqgd0U', 'recGkCDST8vV2LlZs', 'recmyTZBUonLVvvpR', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recFDmEvbCIjl9X3Y', 'recFr9YIVx1EQyFUX', 'rec2w8ZIOtYRHHmhw', 'recpipBmt2yDyF6YY', 'recqmdCV5QDHexCX2', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recIk7aBuMBN98eKt', 'recKo7MyQkGLwTLh5', 'recnUWgEpQSImampU', 'recHk5JQPgzS0kFtc', 'reclCwMbYWFnsM80B', 'recg4JZtvmJitt8sK', 'recewEvWRKm3rG4qR', 'recHNeQ80wLpeXsgx', 'recy622uRTFQYDLQ2', 'rec8P5Gm8bKJwCRVF', 'recBwqYAOhM5RuE58', 'recV1WB9Q16dQvP0p', 'recCVQVepXIxpRx5U', 'recZslZUm9qXK3tZp', 'recElFOevEgrDnXMb']",Human trafficking (SDG 16.2.2),True,87.0,"['Analysis', 'Trends']",['recIF03y4u9mmenxy'],['recbcAaZAGiQcLoYT'],,True,Trafficking,['recJsV0twPOpIlyDn'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Victim'],True,['Administrative'],"<https://dataunodc.un.org/sdgs>
",['recmVsVzkysxrGlVg'],126,48,'126Human trafficking (SDG 16.2.2)',UNODC,United Nations Crime Trends Surve y (UN-CTS),Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim","Albania, Armenia, Austria, Belarus, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Holy See, Hungary, Iceland, Ireland, Italy, Kazakhstan, Kyrgyzstan, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Montenegro, Netherlands (Kingdom of the), North Macedonia, Norway, Poland, Portugal, Republic of Moldova, Romania, Russian Federation, San Marino, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Tajikistan, Turkmenistan, Ukraine, United Kingdom of Great Britain and Northern Ireland, Uzbekistan",17 - UNODC - Human trafficking (SDG 16.2.2),"['ALB', 'ARM', 'AUT', 'BLR', 'BEL', 'BIH', 'BGR', 'HRV', 'CZE', 'DNK', 'EST', 'FIN', 'FRA', 'DEU', 'GRC', 'VAT', 'HUN', 'ISL', 'IRL', 'ITA', 'KAZ', 'KGZ', 'LVA', 'LIE', 'LTU', 'LUX', 'MLT', 'MNE', 'NLD', 'MKD', 'NOR', 'POL', 'PRT', 'MDA', 'ROU', 'RUS', 'SRB', 'SVK', 'SVN', 'ESP', 'SWE', 'CHE', 'TJK', 'TKM', 'UKR', 'GBR', 'UZB']",[10],,['Human trafficking']
['2023'],['reca5LhwpMPGObRok'],"Number of children, potential victims of human trafficking",True,,,['recIF03y4u9mmenxy'],['recokuBhTU8zWlbpn'],"[ ] From CO
",,,['rec6XNL75uO6gs1UJ'],['rec4o2Dl46v1kcQ2U'],,,,['Administrative'],"<http://statistikafemijet.gov.al/en/charts.php?ind=30>
",,176,1,"'176Number of children, potential victims of human trafficking'",State police (Albania),Albania - NSO website,Composite phoenomena,AV - Age of the victim,Albania,,['ALB'],[10],,['Human trafficking']
['2023'],['reca5LhwpMPGObRok'],"Number of children, victims of human trafficking",True,,,['recIF03y4u9mmenxy'],['recokuBhTU8zWlbpn'],"[ ] From CO
",,,['rec6XNL75uO6gs1UJ'],['rec4o2Dl46v1kcQ2U'],,,,['Administrative'],"<http://statistikafemijet.gov.al/en/charts.php?ind=29>
",,177,1,"'177Number of children, victims of human trafficking'",State police (Albania),Albania - NSO website,Composite phoenomena,AV - Age of the victim,Albania,,['ALB'],[10],,['Human trafficking']
['2018'],['recTo4BGLsxsQUfXn'],"Act(s) of destruction or damage to property (housing and vehicles): burglaries, thefts or attempted thefts, violence etc.
    - Personal theft(s) or attempted personal theft(s), physical violence, threats and insults;
    - Opinions on living environment and the feeling of insecurity, whether the respondent was exposed to problems related to drugs, alcohol or other trafficking;
    - Consequences of victimisation: filing of complaints, declaration(s) to the authorities, psychological damage, adopting of new forms of behaviour, etc.",True,,,['recIF03y4u9mmenxy'],['recXMKljVrAv7TAJR'],"[ ] Data not available
",,,['recr4p8tyIDI4zgk6'],['rec4o2Dl46v1kcQ2U'],,['Act'],,['Survey'],"<https://www.insee.fr/en/metadonnees/source/operation/s1474/presentation>
",,222,1,"'222Act(s) of destruction or damage to property (housing and vehicles): burglaries, thefts or attempted thefts, violence etc.
    - Personal theft(s) or attempted personal theft(s), physical violence, threats and insults;
    - Opinions on living environment and the feeling of insecurity, whether the respondent was exposed to problems related to drugs, alcohol or other trafficking;
    - Consequences of victimisation: filing of complaints, declaration(s) to the authorities, psychological damage, adopting of new forms of behaviour, etc.'",Institut national de la statistique et des études économiques (France),Victimisation survey - living environment and security 2018,Composite phoenomena,AV - Age of the victim,France,,['FRA'],[10],,['Human trafficking']
['2022'],['rec8P5Gm8bKJwCRVF'],Indemnities and reparations by offence (sexual act with children); Indemnities and  reparations by age; for human trafficking),True,,,"['receTPeJztnEKS7cY', 'recIF03y4u9mmenxy']",['recrA7fLdFbaYHOCT'],,,,['recq1hDnpudqJJzHg'],['rec4o2Dl46v1kcQ2U'],,['Cases'],,['Administrative'],"<https://www.bfs.admin.ch/bfs/en/home/statistics/crime-criminal-justice/assistance-victims.assetdetail.25465204.html>
",,231,1,'231Indemnities and reparations by offence (sexual act with children); Indemnities and  reparations by age; for human trafficking)',Federal Statistical Office (Switzerland),Victims support statistics 2022,"Sexual violence against a child, Composite phoenomena",AV - Age of the victim,Switzerland,,['CHE'],"[3, 10]",,['Human trafficking']
"['2006', '2007', '2008', '2009', '2010']","['reca5LhwpMPGObRok', 'recALAGkSiKf3nBjb', 'rec9rMUxs3VetD9r8', 'recZ1BTkAGbF6m7Ya', 'recq1T1XlSuSitU5F', 'rec9uOmoTB0Jqgd0U', 'recpipBmt2yDyF6YY', 'recFr9YIVx1EQyFUX', 'reclCwMbYWFnsM80B', 'recBwqYAOhM5RuE58', 'recV1WB9Q16dQvP0p', 'recCVQVepXIxpRx5U', 'recElFOevEgrDnXMb']",Child labor,True,,"['Analysis', 'Trends']",['recIF03y4u9mmenxy'],['rechvPDOnRP36ZJVF'],"[ ] Not downloaded yet
",,,['recgpP8ilVtZGtuAx'],['rec4o2Dl46v1kcQ2U'],,['Rate'],,['Survey'],"<https://mics.unicef.org/contents-by-survey#MICS3>
",['recJmbn15KhVP6YUP'],119,13,'119Child labor',UNICEF,MICS3 - Multiple Indicator Cluster Surveys,Composite phoenomena,AV - Age of the victim,"Albania, Belarus, Bosnia and Herzegovina, Georgia, Kazakhstan, Kyrgyzstan, North Macedonia, Montenegro, Serbia, Tajikistan, Turkmenistan, Ukraine, Uzbekistan",9 - MICS - Percentage of children (aged 5-17 years) engaged in child labour (economic activities),"['ALB', 'BLR', 'BIH', 'GEO', 'KAZ', 'KGZ', 'MKD', 'MNE', 'SRB', 'TJK', 'TKM', 'UKR', 'UZB']",[10],,['Child labor']
"['2011', '2012', '2013']","['recALAGkSiKf3nBjb', 'rec9rMUxs3VetD9r8', 'recq1T1XlSuSitU5F', 'recpipBmt2yDyF6YY', 'recIk7aBuMBN98eKt', 'reclCwMbYWFnsM80B', 'recCVQVepXIxpRx5U']",Child labor [Age 5-14],True,,"['Analysis', 'Trends']",['recIF03y4u9mmenxy'],['rechvPDOnRP36ZJVF'],"[ ] Not downloaded yet
[ ] Focus on Roma settlements in some countries
",,,['recMTD6w6wJdTuCSW'],['rec4o2Dl46v1kcQ2U'],,['Rate'],,['Survey'],"<https://mics.unicef.org/contents-by-survey#MICS4>
",['recJmbn15KhVP6YUP'],121,7,'121Child labor [Age 5-14]',UNICEF,MICS4 - Multiple Indicator Cluster Surveys,Composite phoenomena,AV - Age of the victim,"Belarus, Bosnia and Herzegovina, Kazakhstan, North Macedonia, Republic of Moldova, Serbia, Ukraine",9 - MICS - Percentage of children (aged 5-17 years) engaged in child labour (economic activities),"['BLR', 'BIH', 'KAZ', 'MKD', 'MDA', 'SRB', 'UKR']",[10],,['Child labor']
"['2016', '2017', '2015']","['recq1T1XlSuSitU5F', 'recE7fj7YKhIbb8Uj', 'rec9uOmoTB0Jqgd0U', 'recFr9YIVx1EQyFUX', 'reclCwMbYWFnsM80B', 'recV1WB9Q16dQvP0p']",Child labor [Age 5-14],True,,"['Analysis', 'Trends']",['recIF03y4u9mmenxy'],['rechvPDOnRP36ZJVF'],"[ ] Not downloaded yet
[ ] Focus on Roma settlements in some countries + other communities
",,,['recPkBUSFmh8RuaP5'],['rec4o2Dl46v1kcQ2U'],,['Rate'],,['Survey'],"<https://mics.unicef.org/contents-by-survey#MICS5>
",['recJmbn15KhVP6YUP'],123,6,'123Child labor [Age 5-14]',UNICEF,MICS5 - Multiple Indicator Cluster Surveys,Composite phoenomena,AV - Age of the victim,"Kazakhstan, Kosovo, Kyrgyzstan, Montenegro, Serbia, Turkmenistan",9 - MICS - Percentage of children (aged 5-17 years) engaged in child labour (economic activities),"['KAZ', 'XKX', 'KGZ', 'MNE', 'SRB', 'TKM']",[10],,['Child labor']
['2019'],['recw9PiDwWLnV9w6V'],"Child employment rate by age group and sex (5-11, 12-14, 15-17 age group)",True,,,['recIF03y4u9mmenxy'],['recL01iz95IuX7A24'],"[ ] table 1
[ ] Page not retrievable
[ ] from CO
",,Child labour,['receo4kPRakZLOYvh'],['rec4o2Dl46v1kcQ2U'],,['Rate'],True,['Survey'],"<https://data.tuik.gov.tr/Bulten/Index?p=Child-Labour-Force-Survey-2019-33807&dil=2>
",,129,1,"'129Child employment rate by age group and sex (5-11, 12-14, 15-17 age group)'",Turkish Statistical Institute,Child Labour Force Survey,Composite phoenomena,AV - Age of the victim,Türkiye,,['TUR'],[10],,['Child labor']
,"['reca5LhwpMPGObRok', 'recA6MMaVV5a6FPai', 'recALAGkSiKf3nBjb', 'recZ1BTkAGbF6m7Ya', 'rec9uOmoTB0Jqgd0U', 'recpipBmt2yDyF6YY', 'reclCwMbYWFnsM80B', 'recV1WB9Q16dQvP0p', 'recCVQVepXIxpRx5U']",SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%),True,,['Analysis'],['recIF03y4u9mmenxy'],['recQ0cKRH96JRG5wD'],"Includes MICS


",,,['reckrBQn0lAfBJ5kk'],['rec4o2Dl46v1kcQ2U'],['csv'],['Rate'],True,['Survey'],"<https://ilostat.ilo.org/topics/child-labour/>
",['recKJAkAJirwNRpPT'],385,9,'385SDG indicator 8.7.1 - Proportion of children engaged in economic activity (%)',ILO,Statistics on child labour,Composite phoenomena,AV - Age of the victim,"Albania, Armenia, Belarus, Georgia, Kyrgyzstan, North Macedonia, Serbia, Turkmenistan, Ukraine",SDG 39 - ILO - Proportion of children engaged in economic activity (%),"['ALB', 'ARM', 'BLR', 'GEO', 'KGZ', 'MKD', 'SRB', 'TKM', 'UKR']",[10],,['Child labor']
['2018'],['recw9PiDwWLnV9w6V'],Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18,True,83.0,,['recIF03y4u9mmenxy'],['recEwB3BAj4HwREL9'],"[ ] p 17
",,Child marriage,['recg7OiWIXzQUQ7Rg'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"<https://hips.hacettepe.edu.tr/en/2018_turkey_demographic_and_health_survey-198>
",,128,1,'128Proportion of women aged 20-24 years who were married or in a union before age 15 and before age 18',Hacettepe University Institute of Population Studies,Turkiye - Demographic and Health Survey (2018),Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim",Türkiye,,['TUR'],[10],,['Child marriage']
['2010'],['recA6MMaVV5a6FPai'],Percentage of women and men age 15-49 who were first married by specific exact ages,True,,,['recIF03y4u9mmenxy'],"['recZCGRoREWWESVBv', 'recL5mL4QrFRcHMCq', 'recGs4dRmf5Vumlrg']",,,,['reco99CxdGlfQaUSA'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['pdf'],['Rate'],True,['Survey'],"<https://dhsprogram.com/pubs/pdf/FR252/FR252.pdf>
",,266,1,'266Percentage of women and men age 15-49 who were first married by specific exact ages',"National Statistical Service (Armenia), Ministry of Health (Armenia), ICF International",Armenia - Demographic and Health Survey (2010),Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim",Armenia,,['ARM'],[10],,['Child marriage']
['2013'],['recw9PiDwWLnV9w6V'],Percentage of women 15-49 who were first married by specific exact ages and median age at first marriage,True,,,['recIF03y4u9mmenxy'],['recEwB3BAj4HwREL9'],,,,['rec6t6EWevJ60FKEx'],"['recXFtPp7OTueASfz', 'rec4o2Dl46v1kcQ2U']",,['Rate'],True,['Survey'],"<https://dhsprogram.com/pubs/pdf/FR352/FR352.pdf>
",,272,1,'272Percentage of women 15-49 who were first married by specific exact ages and median age at first marriage',Hacettepe University Institute of Population Studies,Turkiye - Demographic and Health Survey (2013),Composite phoenomena,"SV - Sex of the victim, AV - Age of the victim",Türkiye,,['TUR'],[10],,['Child marriage']
['2023'],"['reca5LhwpMPGObRok', 'recA6MMaVV5a6FPai', 'rec9MEnT9ARANCrpx', 'recdoeHtHvq9L1RVv', 'recALAGkSiKf3nBjb', 'recPIePM0Wn1Cw0ML', 'rec9rMUxs3VetD9r8', 'rectXemHhITSmpRLO', 'recuZ4np04sXJsqs9', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recZ1BTkAGbF6m7Ya', 'recD7yEZsLX0AeQCY', 'recyl5TBJ0fk8pyIO', 'recUHIcpHQHfuiEJk', 'rect7um7Tj1pktlut', 'recbh54f7AyTjR7B2', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recq1T1XlSuSitU5F', 'recE7fj7YKhIbb8Uj', 'rec9uOmoTB0Jqgd0U', 'recGkCDST8vV2LlZs', 'recmyTZBUonLVvvpR', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recFDmEvbCIjl9X3Y', 'recFr9YIVx1EQyFUX', 'rec2w8ZIOtYRHHmhw', 'recpipBmt2yDyF6YY', 'recqmdCV5QDHexCX2', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recIk7aBuMBN98eKt', 'recKo7MyQkGLwTLh5', 'recnUWgEpQSImampU', 'reclCwMbYWFnsM80B', 'recg4JZtvmJitt8sK', 'recewEvWRKm3rG4qR', 'recHNeQ80wLpeXsgx', 'recy622uRTFQYDLQ2', 'rec8P5Gm8bKJwCRVF', 'recBwqYAOhM5RuE58', 'recw9PiDwWLnV9w6V', 'recV1WB9Q16dQvP0p', 'recCVQVepXIxpRx5U', 'recZslZUm9qXK3tZp', 'recElFOevEgrDnXMb']","Prevalence child marriage, From 15 to 19 years, Female, Percentage of population",True,,,['recIF03y4u9mmenxy'],"['recrYRsuykOrzvT4h', 'recqre3JAeVbLlbsg', 'rechvPDOnRP36ZJVF']","[ ] Methodology not specified
",,,['recIgdhOhj6L56Qnj'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Rate'],,,"<https://data-explorer.oecd.org/vis?tm=violence&pg=0&snb=10&vw=tb&df[ds]=dsDisseminateFinalDMZ&df[id]=DSD_GID%40DF_GID_2023&df[ag]=OECD.DEV.NPG&df[vs]=1.0&dq=...Y15T49%2BY_GE15%2BY_LE4%2BY15T19...&lom=LASTNPERIODS&lo=5&to[TIME_PERIOD]=false&ly[cl]=SIGI_FRAMEWORK%2CVARIABLE_CATEGORY%2CCOMBINED_MEASURE&ly[rw]=REF_AREA>
",['recud7SNX5Xgds3qV'],309,52,"'309Prevalence child marriage, From 15 to 19 years, Female, Percentage of population'","OECD, ""United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019)"", UNICEF","""Gender, Institutions and Development Database (GID-DB)""",Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim","Albania, Armenia, Austria, Azerbaijan, Belarus, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Georgia, Germany, Greece, Holy See, Hungary, Iceland, Ireland, Italy, Kazakhstan, Kosovo, Kyrgyzstan, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Montenegro, Netherlands (Kingdom of the), North Macedonia, Norway, Poland, Portugal, Republic of Moldova, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Tajikistan, Türkiye, Turkmenistan, Ukraine, United Kingdom of Great Britain and Northern Ireland, Uzbekistan",44 - OECD - Child marriage,"['ALB', 'ARM', 'AUT', 'AZE', 'BLR', 'BEL', 'BIH', 'BGR', 'HRV', 'CYP', 'CZE', 'DNK', 'EST', 'FIN', 'FRA', 'GEO', 'DEU', 'GRC', 'VAT', 'HUN', 'ISL', 'IRL', 'ITA', 'KAZ', 'XKX', 'KGZ', 'LVA', 'LIE', 'LTU', 'LUX', 'MLT', 'MNE', 'NLD', 'MKD', 'NOR', 'POL', 'PRT', 'MDA', 'ROU', 'RUS', 'SRB', 'SVK', 'SVN', 'ESP', 'SWE', 'CHE', 'TJK', 'TUR', 'TKM', 'UKR', 'GBR', 'UZB']",[10],,['Child marriage']
['2023'],"['reca5LhwpMPGObRok', 'recA6MMaVV5a6FPai', 'rec9MEnT9ARANCrpx', 'recdoeHtHvq9L1RVv', 'recALAGkSiKf3nBjb', 'recPIePM0Wn1Cw0ML', 'rec9rMUxs3VetD9r8', 'rectXemHhITSmpRLO', 'recuZ4np04sXJsqs9', 'recRwObdLI3B7dXNs', 'recq1VbVMxXnR6Ugk', 'rec4roLU02AYCSPRd', 'recpHu8VALGo8GhBw', 'rec1Hs7cn6jxTUaci', 'recTo4BGLsxsQUfXn', 'recZ1BTkAGbF6m7Ya', 'recD7yEZsLX0AeQCY', 'recyl5TBJ0fk8pyIO', 'recUHIcpHQHfuiEJk', 'rect7um7Tj1pktlut', 'recbh54f7AyTjR7B2', 'recetq8hizIHqEzkN', 'recphE1mZZIyqsgpF', 'recq1T1XlSuSitU5F', 'recE7fj7YKhIbb8Uj', 'rec9uOmoTB0Jqgd0U', 'recGkCDST8vV2LlZs', 'recmyTZBUonLVvvpR', 'recfkofrbcdgPSPZz', 'recbfh9DhzhNpIZCo', 'recFDmEvbCIjl9X3Y', 'recFr9YIVx1EQyFUX', 'rec2w8ZIOtYRHHmhw', 'recpipBmt2yDyF6YY', 'recqmdCV5QDHexCX2', 'recOUw8ElgEaLd7aq', 'recaajOhAB6iL9KeZ', 'recIk7aBuMBN98eKt', 'recKo7MyQkGLwTLh5', 'recnUWgEpQSImampU', 'reclCwMbYWFnsM80B', 'recg4JZtvmJitt8sK', 'recewEvWRKm3rG4qR', 'recHNeQ80wLpeXsgx', 'recy622uRTFQYDLQ2', 'rec8P5Gm8bKJwCRVF', 'recBwqYAOhM5RuE58', 'recw9PiDwWLnV9w6V', 'recV1WB9Q16dQvP0p', 'recCVQVepXIxpRx5U', 'recZslZUm9qXK3tZp', 'recElFOevEgrDnXMb']","Prevalence child marriage, From 15 to 19 years, Female, Percentage of population",True,,,['recIF03y4u9mmenxy'],"['recrYRsuykOrzvT4h', 'recqre3JAeVbLlbsg', 'rechvPDOnRP36ZJVF']","[ ] Methodology not specified
",,,['recIgdhOhj6L56Qnj'],"['rec4o2Dl46v1kcQ2U', 'recXFtPp7OTueASfz']",['xlsx'],['Rate'],,,"<https://data-explorer.oecd.org/vis?tm=violence&pg=0&snb=10&vw=tb&df[ds]=dsDisseminateFinalDMZ&df[id]=DSD_GID%40DF_GID_2023&df[ag]=OECD.DEV.NPG&df[vs]=1.0&dq=...Y15T49%2BY_GE15%2BY_LE4%2BY15T19...&lom=LASTNPERIODS&lo=5&to[TIME_PERIOD]=false&ly[cl]=SIGI_FRAMEWORK%2CVARIABLE_CATEGORY%2CCOMBINED_MEASURE&ly[rw]=REF_AREA>
",,310,52,"'310Prevalence child marriage, From 15 to 19 years, Female, Percentage of population'","OECD, ""United Nations, Department of Economic and Social Affairs, Population Division (2019). World Marriage Data 2019 (POP/DB/Marr/Rev2019)"", UNICEF","""Gender, Institutions and Development Database (GID-DB)""",Composite phoenomena,"AV - Age of the victim, SV - Sex of the victim","Albania, Armenia, Austria, Azerbaijan, Belarus, Belgium, Bosnia and Herzegovina, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Georgia, Germany, Greece, Holy See, Hungary, Iceland, Ireland, Italy, Kazakhstan, Kosovo, Kyrgyzstan, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Montenegro, Netherlands (Kingdom of the), North Macedonia, Norway, Poland, Portugal, Republic of Moldova, Romania, Russian Federation, Serbia, Slovakia, Slovenia, Spain, Sweden, Switzerland, Tajikistan, Türkiye, Turkmenistan, Ukraine, United Kingdom of Great Britain and Northern Ireland, Uzbekistan",,"['ALB', 'ARM', 'AUT', 'AZE', 'BLR', 'BEL', 'BIH', 'BGR', 'HRV', 'CYP', 'CZE', 'DNK', 'EST', 'FIN', 'FRA', 'GEO', 'DEU', 'GRC', 'VAT', 'HUN', 'ISL', 'IRL', 'ITA', 'KAZ', 'XKX', 'KGZ', 'LVA', 'LIE', 'LTU', 'LUX', 'MLT', 'MNE', 'NLD', 'MKD', 'NOR', 'POL', 'PRT', 'MDA', 'ROU', 'RUS', 'SRB', 'SVK', 'SVN', 'ESP', 'SWE', 'CHE', 'TJK', 'TUR', 'TKM', 'UKR', 'GBR', 'UZB']",[10],,['Child marriage']
